sku,product_name,product_url,price,oem_no,fitment_raw,description,uom,finish,manufacturer,origin,catalog_pages,replacement_items,tech_note,extra_attributes,source,error
31-0201,"Inspection Tag Holder 1/2"" Mount Stainless Steel",https://www2.vtwinmfg.com/inspection-tag-holder-1-2-mount-stainless-steel.html,$20.87,,All models,"Inspection tag holder has a stainless steel finish with rounded corners on all sides and edges. Tag holder is strong , light weight and looks great. Plate area measures 3-1/2"" X 4-1/4"" with a 1/4"" mount hole. Can be mounted to footpeg or shock studs. Fits nicely behind left or right passenger footpeg.",1 - EA,,V-Twin,Imported,341,,,,product_page,
15-0301,Tail Lamp Lens Gasket,https://www2.vtwinmfg.com/tail-lamp-lens-gasket-1.html,$17.67,68122-55,XL 1955-1972 | FL 1955-1972 | FX 1971-1972,Stock style tail lamp lens gasket,5 - PK,,Gary Bang,Imported,1146,,,,product_page,
16-0519,Sifton Oil Pump Check Valve Ball Re-Seater Tool,https://www2.vtwinmfg.com/oil-pump-check-valve-ball-re-seater-tool.html,$129.15,,XL 1957-1976 | FL 1941-1984 | FXST 1984-1998 | EL 1936-1940 | FX 1971-1984 | FXD 1991-1994 | UL 1937-1948 | FLST 1986-1998 | FXR 1982-1994 | WL 1929-1952 | FLT 1979-1998,Sifton oil pump check valve ball re-seater tool will recut the seat to allow the ball to sit properly to prevent sumping for Big Twin and XL aluminum and cast iron pumps. *NOTE: Includes 2 threaded pilot collars.,1 - EA,,Sifton,Imported,506,,,,product_page,
31-0201,"Inspection Tag Holder 1/2"" Mount Stainless Steel",https://www2.vtwinmfg.com/inspection-tag-holder-1-2-mount-stainless-steel.html,$20.87,,All models,"Inspection tag holder has a stainless steel finish with rounded corners on all sides and edges. Tag holder is strong , light weight and looks great. Plate area measures 3-1/2"" X 4-1/4"" with a 1/4"" mount hole. Can be mounted to footpeg or shock studs. Fits nicely behind left or right passenger footpeg.",1 - EA,,V-Twin,Imported,341,,,,product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
27-1644,Kickstand Extension Kit,https://www2.vtwinmfg.com/kickstand-extension-kit-7.html,$33.26,50055-90,FLST 1986-2006 | FXST 1986-2006 | FLT 1984-1990,"Kickstand extension kit allows the driver to more readily access side stand. Requires drilling a 1/4"" hole through the kickstand.",1 - EA,,Wyatt Gatling,Imported,46,27-0536 - Kickstand Extension Kit,,"{""Measurements"": ""End to End: 9\"" Width: 1\"""", ""End to End: 9\"""": ""Width: 1\""""}",product_page,
38-6555,Electra Glide Fender Emblem Set,https://www2.vtwinmfg.com/front-fender-emblem-set-electra-glide.html,$79.92,59196-65,FL 1965-1984,"Set of chrome die cast ""Electra Glide"" emblems for the right and left side of the front fender. Order mount clips separately.",1 - SET,,Wyatt Gatling,Imported,791,,,"{""Measurements"": ""Length: 5-7/8\"" Width: 1-1/4\"""", ""Length: 5-7/8\"""": ""Width: 1-1/4\""""}",product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
32-0317,Heavy Duty Black Ground Battery Cable Assortment,https://www2.vtwinmfg.com/heavy-duty-black-ground-battery-cable-assortment.html,$67.23,,Custom application for original cable,Battery ground cable assortment is heavy duty replacement type and includes five pieces of our most popular battery cables. PVC plastic coated cable replaces original with heat shield terminal ends.,1 - KIT,,Volt Tech,USA,377,"32-0311 - Black Positive/Negative 10-3/4"" Battery Cable 32-0314 - Black Ground 8-1/2"" Battery Cable 32-0313 - Black Ground 10-1/4"" Battery Cable",,"{""Size"": ""All Other"", ""Type"": ""Cable""}",product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
32-3075,,,,,,,,,,,,,,,not_found,
23-0236,Chrome Rear Brake Caliper with Bracket,https://www2.vtwinmfg.com/chrome-rear-brake-caliper-with-bracket.html,$270.30,40968-05,"XL 2005-2007 1"" axle",Chrome rear brake caliper with a chrome bracket.,1 - EA,Chrome,Edart,Imported,910,,,"{""Location"": ""Rear""}",product_page,
23-4165,,,,,,,,,,,,,,,not_found,
16-0823,Clutch Hub Nut Wrench Tool,https://www2.vtwinmfg.com/clutch-hub-nut-wrench-tool.html,$88.66,12745-41,WL 1941-1952 | G 1941-1973,Clutch hub nut wrench tool. *NOTE: Must order handle separately.,1 - EA,,Motorshop,Imported,825,,Requires the use of #16-0901 Handle for Countershaft        Sprocket Nut Tool.,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
16-0514,Spark Plug Wire Tool,https://www2.vtwinmfg.com/spark-plug-wire-tool.html,$54.98,,All models,"Spark plug wire tool strips 7 and 8mm ignition wires, and crimps spark plug and distributor terminals.",1 - EA,,Motorshop,USA,690,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
48-2605,V-Twin Metal Box,https://www2.vtwinmfg.com/v-twin-metal-box.html,$21.99,,Custom application,"Top load metal box with V-Twin's logo. Measures 12"" x 6"" x 6"".",1 - EA,,V-Twin,Imported,,,,,product_page,
16-1784,One Man Brake Bleeder,https://www2.vtwinmfg.com/one-man-brake-bleeder.html,$24.39,,All models,The one man brake bleeder includes tubing and canister plus complete instructions.,1 - EA,,Lisle Corp.,USA,1310,,,,product_page,
44-0643,Chrome Rear Axle Kit,https://www2.vtwinmfg.com/chrome-rear-axle-kit-20.html,$69.85,,XL 1986-1999,"Chrome rear axle kit includes 11-1/4"" bearing surface length axle, nuts, and spacers.",1 - KIT,Chrome,V-Twin,Imported,1020,44-0220 - Chrome Rear Axle 9997-3 - Rear Axle Spacer Kit Chrome,,"{""Measurements"": ""Bearing Surface: 11-1/4\"" Surface w/o Thread: 10\"" Overall Length: 12\"""", ""Bearing Surface: 11-1/4\"""": ""Surface w/o Thread: 10\"""", ""Location"": ""Rear"", ""Other Notes"": ""Outer Diameter: 3/4\"" Threads per Inch: 18 Axle Diameter: 3/4\"""", ""Outer Diameter: 3/4\"""": ""Threads per Inch: 18""}",product_page,
41-0155,20W-50 Synthetic Blend Spectro Oil,https://www2.vtwinmfg.com/20w-50-synthetic-blend-spectro-oil.html,$210.55,,All models,20-50W Synthetic blend Spectro oil comes in a case,12 - CS,,Spectro Oils,USA,1288,,,,product_page,
10-0719,Kick Starter Shaft Bushing Kit,https://www2.vtwinmfg.com/kick-starter-shaft-bushing-kit.html,$28.73,,K 1954-1956 | XL 1957-1979,Bushing kit includes seal for kick starter shaft.,1 - KIT,,Eastern,USA,891,,,,product_page,
14-0147,V-Twin Rocker Line Oiler Seal,https://www2.vtwinmfg.com/v-twin-rocker-line-oiler-seal.html,$27.08,63529-57,FL 1966-1984 | FLT 1979-1983 | FX 1971-1984 | FXR 1982-1983 | XL 1957-1985,Rocker Oil Line Seals,100 - PK,,V-Twin,Imported,762,,,,product_page,
49-2754,Chrome Saddlebag Mount Bracket Set,https://www2.vtwinmfg.com/classic_pre_1984/seat_saddlebag/saddlebag.html/chrome-saddlebag-mount-bracket-set-1.html,$169.12,,FLH 1978-1984,"Chrome saddlebag bracket includes right and left. For use with stock fiberglass saddlebags or leather bertha bags.                                     *NOTE: Must order rear cross bar separately, for the saddlebag bracket right and left set.                                                                                                                                                                                                                                                                                                                         *Note: UPS may consider this part as packaged ""oversize"" for shipment, as compared to the actual weight, which will result in higher shipping costs.",1 - SET,,V-Twin,Imported,788,,Suggested to use with #49-2550 Chrome Rear Cross Saddlebag  Mount Bracket. Suggested to use with #48-3132 Glide Leather Saddlebags. Suggested to use with #49-2658 Zinc Rear Cross Saddlebag    Mount Bracket.,,product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
16-0959,Wire Terminal Tool,https://www2.vtwinmfg.com/wire-terminal-tool-1.html,$35.59,97362-71,All models,"This wire terminal tool, easily depresses terminal lock tabs in disassembly of factory wiring harness.",1 - EA,,Lisle Corp.,USA,1314,,,,product_page,
32-1298,Complete Magneto Head Assembly,https://www2.vtwinmfg.com/magneto-assembly-without-shaft.html,$789.80,,Custom application,"Joe Hunt magneto body without shaft features rare earth magnets that never need recharging. Assembly features hex drive base to fit all  Joe Hunt, Burkhardt, and V-Twin drive units for 45° Harley Big Twins. Magneto head is completely assembled and tested with all internal components ready to fire! Uses female hex drive and has four mount holes for attachment to Big Twin or XL models with right hand rotation. Rotors are built with a polished stainless drum with rare earth magnets installed. Magneto body is accurately die cast from new tooling. Lead wire is positioned on left side of body. Order base and drive shaft assembly separately. Hot spark means easy start!",1 - EA,,Joe Hunt,USA,1319,32-0645 - Magneto Black Top Cover,Suggested to use #32-1210 Magneto Shaft Assembly. Suggested to use with #32-1664 Magneto Adapter Plate. Suggested to use #32-0064 Screw Set to mount to #32-1347    Magneto Base. Suggested to use with #32-0971 Magneto Drive Assembly.,,product_page,
11-3763,,,,,,,,,,,,,,,not_found,
35-0995,Carburetor Main Jet Assortment Set,https://www2.vtwinmfg.com/carburetor-main-jet-assortment-kit-1.html,$61.26,,"Replacement application for S&S ""B"",""E"", ""G"" and OKO carburetors","Aftermarket carburetor main jet replacement assortment set is for S&S ""B"", ""E"", ""G"" and OKO carburetors. Includes 7 intermediate jets and 12 main jets. Sold as a 19 piece set. Assortment includes one each intermediate jets .025"", .0265"", .028"", .0295"", .031"", .032"", .033"" and one each main jets .062"", .064"", .066"", .068"", .070"", .072"", .074"", .076"", .078"", .080"", .082"", .084"".                                                                                                                                                                                                                                                                                 *NOTE: Also fits OKO shorty 47mm carburetors by V-Twin MFG. *NOTE: 1-7/8"" = 47mm.",1 - SET,,Sifton,Imported,408,,,"{""Type"": ""S+S""}",product_page,
16-0959,Wire Terminal Tool,https://www2.vtwinmfg.com/wire-terminal-tool-1.html,$35.59,97362-71,All models,"This wire terminal tool, easily depresses terminal lock tabs in disassembly of factory wiring harness.",1 - EA,,Lisle Corp.,USA,1314,,,,product_page,
23-0978,"11.8"" Replica Rear Brake Disc",https://www2.vtwinmfg.com/11-8-replica-rear-brake-disc.html,$153.65,41810-08A,FLT 2008-UP,"Polished stainless steel brake disc features full stainless construction with precision ground finish and slot style pattern. This brake disc has a 2.25"" inner diameter center hole                                                                                                                                                                                                                                                                                                                                                                                                                                                              *NOTE: 1 rivet design is the updated version, as supplied by OEM.",1 - EA,,Duro,Imported,54,,,"{""Measurements"": ""Diameter: 11.8\"""", ""Location"": ""Rear"", ""Size"": ""11.8 inch""}",product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
43-8815,,,,,,,,,,,,,,,not_found,
37-9188,Mirror Relocation Kit,https://www2.vtwinmfg.com/mirror-relocation-kit.html,$23.76,91907-87,"All 1965-UP models to relocate mirrors 2"" higher","Mirror relocation kit is used to extend mirror stems 2"" higher on all models. The shoulder to the end of the threads measures 1-9/16"" and the overall length is 2-13/16"". The outer diameter of the threaded end is .302"" and the outer diameter of the other end is .5"".",1 - KIT,,V-Twin,Imported,1200,37-9397 - Black Phosphate Mirror Relocation Kit,,,product_page,
32-7217,,,,,,,,,,,,,,,not_found,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
31-0877,Fork Tube Gauge Bracket Chrome 41mm,https://www2.vtwinmfg.com/fork-tube-gauge-bracket-chrome-41mm.html,$35.52,,Custom application for 41mm fork tubes,Chrome billet fork tube gauge bracket permits quick and easy installation of mini 48mm gauges to exposed 41mm for tubes. Gauges are sold separately.,1 - EA,,V-Twin,Imported,435,,,,product_page,
16-0325,V-Twin Flywheel Truing Tool,https://www2.vtwinmfg.com/jims-flywheel-truing-tool.html,$627.76,,All models,V-Twin flywheel truing tool is to tune flywheel assemblies when truing. This tool features both a flywheel expander and contractor in one easy to use package. Use on all tapered shaft flywheel assemblies.,1 - EA,,V-Twin,Imported,1291,,,,product_page,
33-2311,Bullistic Turn Signal Lenses Amber,https://www2.vtwinmfg.com/bullistic-turn-signal-lenses-amber-1.html,$64.70,,FXD 2005-2017 | FLTR 2005-UP | FLHX 2005-UP | FXST 2005-UP,Amber afterburner lens bullet style turn signal set with black collars. Accepts 60mm pop in style signal lens.,1 - SET,,V-Twin,Imported,,,,"{""Color"": ""Amber""}",product_page,
41-0194,Spectro Heavy Duty DOT 5 Silicone Brake Fluid,https://www2.vtwinmfg.com/dot-5-brake-fluid.html,$53.29,,All models,Spectro heavy duty golden blend DOT 5 silicone brake fluid comes in a 12 ounce bottle. Designed to surpass all DOT 5 specifications and requirements. Heavy duty DOT 5 is the ideal brake fluid for all Twins specifying a DOT 5 fluid but its better because this fluid beats spec in every way. Meets full OEM requirements and should be used according to the manufacturer's instructions. This fluid is non-hygroscopic and will not absorb water or harm painted surfaces. Specially formulated for all applications. **NOTE: Do not use when DOT 5.1 or DOT 4 fluid is specified.,1 - EA,,Spectro Oils,USA,1288,,,,product_page,
32-0204,13 Tooth Generator Gear Kit,https://www2.vtwinmfg.com/13-tooth-generator-gear-kit.html,$35.88,,FL 1958-1969,"Kit includes a 13 tooth two brush generator drive gear, generator oil deflector and oil deflector washer. Uses 5/16""-24 mount screws.",1 - KIT,,Volt Tech,Imported,708,32-0220 - 13 Tooth 2-Brush Generator Drive Gear 32-0217 - Generator 2-Brush Oil Deflector,,,product_page,
16-1809,Crank Flywheel Nut Socket Tool,https://www2.vtwinmfg.com/crank-flywheel-nut-socket-tool.html,$124.53,23966-54A,FL 1954-1981 | FX 1971-1981,"The Jims flywheel nut socket features a low profile to give 100% nut contact, machined flat at nut receiving end to eliminate rounding off the nut. Fits 1/2"" Drive.",1 - EA,,Jims,USA,1291,,,,product_page,
16-1763,Universal Thread Gauge Set,https://www2.vtwinmfg.com/universal-thread-gauge-set.html,$23.74,,All models,"The 4 piece Universal thread gauge set identifies USS, Metric, pipe size and spark plug size.",1 - SET,,Thexton,USA,1313,,,,product_page,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
16-1728,Pushrod Cover Clip Tool,https://www2.vtwinmfg.com/pushrod-cover-clip-tool.html,$20.87,,XL 1957-2003 | FXD 1991-2017 | FL 1941-1984 | FXST 1984-2017 | EL 1936-1940 | FX 1971-1984 | FLT 1979-UP | FXR 1982-1994 | FLST 1986-2017,Sifton pushrod cover compressor tool allows removal and installation of pushrod clip.,1 - EA,,Sifton,Imported,1296,,,,product_page,
32-7224,,,,,,,,,,,,,,,not_found,
32-7228,,,,,,,,,,,,,,,not_found,
51-0521,Frame Saver Gas Tank Mount Kit,https://www2.vtwinmfg.com/frame-saver-gas-tank-mount-kit.html,$83.73,,FL 1941-1984,"Frame saver gas tank mount kit includes front and rear tank mount, lower tank mount, clamps, and hardware. Temporarily clamp bracket in place and install one half of the tank to check placement on all applications. Bracket assembly can then be welded in place.",1 - KIT,,Wyatt Gatling,Imported,745,,,,product_page,
32-7232,,,,,,,,,,,,,,,not_found,
32-7237,,,,,,,,,,,,,,,not_found,
16-0529,Mini Motorcycle Lift Tool,https://www2.vtwinmfg.com/mini-motorcycle-lift-tool-16-0529.html,$212.32,,All models,"Use the lift on the table or floor to free wheels. 1000 lb capacity with rubber padded top. Mini bike life tool has a wide stance and fully rubberized top plate, features Road Warrior bright orange finish with a rubber padded top. V-Twin exclusive!",1 - EA,,Motorshop,Imported,1289,16-0530 - Replacement Threaded Lift Rod,,"{""Measurements"": ""Lowered Height: 3-1/2\"" Max Raised Height: 16\"" Length: 17-1/2\"""", ""Lowered Height: 3-1/2\"""": ""Max Raised Height: 16\"""", ""Other Notes"": ""Width: 5-9/10\""""}",product_page,
